Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Casa Ryda,2022-11-29 16:14:42,00:57:49,Autoplayed: user action: User_Interaction; ,Grass Is Greener,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,01:36:26,01:36:26,ES (Spain)
Casa Ryda,2022-11-29 16:14:27,00:00:10,Autoplayed: user action: None; ,Season 1 High Context Clip: The Hidden Lives of Pets,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:10,00:00:10,ES (Spain)
Casa Ryda,2022-11-29 13:55:46,00:00:17,Autoplayed: user action: None; ,Season 6 Trailer: Elite,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:17,Not latest view,ES (Spain)
Casa Ryda,2022-11-29 12:15:40,01:37:47,,Ghislaine Maxwell: Filthy Rich,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,01:37:48,01:37:48,ES (Spain)
Casa Ryda,2022-11-29 12:15:20,00:00:16,Autoplayed: user action: None; ,High Context Clip: Ghislaine Maxwell: Filthy Rich,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:16,00:00:16,ES (Spain)
Casa Ryda,2022-11-28 21:50:58,00:00:07,Autoplayed: user action: None; ,Big Mouth (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,ES (Spain)
Casa Ryda,2022-11-28 21:08:49,00:42:06,,Sisters,,Netflix Chrome MAC (Cadmium) HTML 5,01:37:27,01:37:27,ES (Spain)
Casa Ryda,2022-11-28 19:44:59,00:55:21,,Sisters,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:55:21,Not latest view,ES (Spain)
Casa Ryda,2022-11-28 19:44:26,00:00:20,Autoplayed: user action: None; ,Sisters_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:20,00:00:20,ES (Spain)
Casa Ryda,2022-11-28 19:43:45,00:00:22,Autoplayed: user action: None; ,The Hungover Games_hook_04_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:22,00:00:22,ES (Spain)
Casa Ryda,2022-11-28 19:42:11,00:00:07,Autoplayed: user action: None; ,The 40-Year-Old Virgin_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:07,00:00:07,ES (Spain)
Casa Ryda,2022-11-28 19:41:24,00:00:07,Autoplayed: user action: None; ,Plot Clip: El Guau,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:07,00:00:07,ES (Spain)
Casa Ryda,2022-11-28 19:41:03,00:00:07,Autoplayed: user action: None; ,Budapest (Trailer),TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:08,00:00:08,ES (Spain)
Casa Ryda,2022-11-28 19:40:34,00:00:23,Autoplayed: user action: None; ,Jackass 4.5_hook_04_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:23,Not latest view,ES (Spain)
Casa Ryda,2022-11-28 19:40:27,00:00:04,Autoplayed: user action: None; ,Year One_Autohook_3_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2022-11-28 19:40:21,00:00:04,Autoplayed: user action: None; ,Paul_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2022-11-28 18:23:46,00:23:58,,One of Us Is Lying: Season 1: Pilot (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:23:58,00:23:58,ES (Spain)
Casa Ryda,2022-11-28 18:23:31,00:00:13,Autoplayed: user action: None; ,Season 1 Plot Clip: One of Us Is Lying,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:13,00:00:13,ES (Spain)
Casa Ryda,2022-11-28 18:19:43,00:00:57,Autoplayed: user action: None; ,Season 1 Teaser 2: Our Universe,TEASER_TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:57,00:00:57,ES (Spain)
Casa Ryda,2022-11-28 18:19:18,00:00:22,Autoplayed: user action: None; ,Season 1 Informative Clip: Ancient Apocalypse,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:22,Not latest view,ES (Spain)
Casa Ryda,2022-11-28 18:18:50,00:00:25,Autoplayed: user action: None; ,Cruza la frontera Character Intro 2 Clip: Taco Chronicles,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:25,Not latest view,ES (Spain)
Casa Ryda,2022-11-28 18:18:15,00:00:25,Autoplayed: user action: None; ,Character Intro Clip: The Last Dolphin King,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:53,00:00:53,ES (Spain)
Casa Ryda,2022-11-28 18:17:39,00:00:31,Autoplayed: user action: None; ,Character Intro Clip: The Last Dolphin King,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:31,Not latest view,ES (Spain)
Casa Ryda,2022-11-27 21:12:53,00:19:23,,I Think You Should Leave with Tim Robinson: Season 1: We Used to Watch This At My Old Work (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:17:40,00:17:40,ES (Spain)
Casa Ryda,2022-11-27 21:12:22,00:00:05,Autoplayed: user action: None; ,Paquita Salas: Season 3 (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2022-11-27 21:12:07,00:00:08,Autoplayed: user action: None; ,Character Intro Clip: The Last Dolphin King,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:08,Not latest view,ES (Spain)
Casa Ryda,2022-11-27 13:53:56,00:00:55,Autoplayed: user action: None; ,Moment of High Emotion Clip: Midnight Asia: Eat · Dance · Dream,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:55,00:00:55,ES (Spain)
Casa Ryda,2022-11-27 13:53:19,00:00:09,Autoplayed: user action: None; ,Trailer: Bad Trip,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:09,00:00:09,ES (Spain)
Casa Ryda,2022-11-27 13:35:23,00:15:58,Autoplayed: user action: User_Interaction; ,The Swimmers,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,02:08:27,02:08:27,ES (Spain)
Casa Ryda,2022-11-27 13:33:31,00:01:27,Autoplayed: user action: None; ,The Swimmers,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,01:56:36,Not latest view,ES (Spain)
Casa Ryda,2022-11-27 09:30:35,01:48:23,,The Swimmers,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,01:55:11,Not latest view,ES (Spain)
Casa Ryda,2022-11-27 09:29:39,00:00:50,Autoplayed: user action: None; ,Plot Clip: The Swimmers,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:50,00:00:50,ES (Spain)
Casa Ryda,2022-11-26 10:47:38,00:48:04,Autoplayed: user action: User_Interaction; ,Wednesday: Season 1: A Murder of Woes (Episode 8),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:48:09,00:48:09,ES (Spain)
Casa Ryda,2022-11-26 09:51:30,00:42:37,Autoplayed: user action: User_Interaction; ,Wednesday: Season 1: If You Don't Woe Me by Now (Episode 7),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:42:41,Not latest view,ES (Spain)
Casa Ryda,2022-11-26 09:06:07,00:45:17,Autoplayed: user action: User_Interaction; ,Wednesday: Season 1: Quid Pro Woe (Episode 6),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:45:17,Not latest view,ES (Spain)
Casa Ryda,2022-11-26 09:03:36,00:00:09,Autoplayed: user action: None; ,Season 1 Plot Clip: 1899,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:10,00:00:10,ES (Spain)
Casa Ryda,2022-11-26 09:03:06,00:00:19,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip: Wednesday,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:19,00:00:19,ES (Spain)
Casa Ryda,2022-11-26 09:02:23,00:00:25,Autoplayed: user action: None; ,Volume 3 High Context Clip: Unsolved Mysteries,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:25,00:00:25,ES (Spain)
Casa Ryda,2022-11-26 09:02:12,00:00:06,Autoplayed: user action: None; ,Season 1 Plot Clip: 1899,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,Not latest view,ES (Spain)
Casa Ryda,2022-11-26 09:01:13,00:00:53,Autoplayed: user action: None; ,Down to Earth with Zac Efron: Season 1_hook_02_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:53,00:00:53,ES (Spain)
Casa Ryda,2022-11-26 09:01:01,00:00:04,Autoplayed: user action: None; ,Part 1 Teaser 3: Lupin,TEASER_TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2022-11-26 08:59:55,00:00:17,Autoplayed: user action: None; ,Molly's Game_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:17,Not latest view,ES (Spain)
Casa Ryda,2022-11-26 08:59:21,00:00:27,Autoplayed: user action: None; ,Sick Note: Season 1_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:27,00:00:27,ES (Spain)
Casa Ryda,2022-11-26 08:57:37,00:01:35,Autoplayed: user action: None; ,Plot Clip: The Swimmers,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:01:35,Not latest view,ES (Spain)
Casa Ryda,2022-11-26 08:57:06,00:00:01,Autoplayed: user action: None; ,Wednesday: Season 1: Quid Pro Woe (Episode 6),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:37:55,Not latest view,ES (Spain)
Casa Ryda,2022-11-25 12:16:37,00:00:06,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip: Wednesday,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:08,Not latest view,ES (Spain)
Casa Ryda,2022-11-25 11:38:38,00:37:53,,Wednesday: Season 1: Quid Pro Woe (Episode 6),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:37:56,Not latest view,ES (Spain)
Casa Ryda,2022-11-25 10:47:19,00:46:55,Autoplayed: user action: User_Interaction; ,Wednesday: Season 1: You Reap What You Woe (Episode 5),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:47:00,Not latest view,ES (Spain)
Casa Ryda,2022-11-25 10:02:39,00:44:37,,Wednesday: Season 1: Woe What a Night (Episode 4),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:44:41,Not latest view,ES (Spain)
Casa Ryda,2022-11-25 09:19:22,00:43:15,,Wednesday: Season 1: Friend or Woe (Episode 3),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:43:18,Not latest view,ES (Spain)
Casa Ryda,2022-11-25 09:03:12,00:16:05,Autoplayed: user action: User_Interaction; ,Wednesday: Season 1: Woe Is the Loneliest Number (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:43:55,Not latest view,ES (Spain)
Casa Ryda,2022-11-24 17:19:34,00:00:26,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip: Wednesday,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:26,Not latest view,ES (Spain)
Casa Ryda,2022-11-24 16:29:36,00:27:46,Autoplayed: user action: User_Interaction; ,Wednesday: Season 1: Woe Is the Loneliest Number (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:27:50,Not latest view,ES (Spain)
Casa Ryda,2022-11-24 15:34:14,00:55:19,Autoplayed: user action: User_Interaction; ,Wednesday: Season 1: Wednesday's Child Is Full of Woe (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:55:19,Not latest view,ES (Spain)
Casa Ryda,2022-11-23 19:57:48,00:00:10,Autoplayed: user action: None; ,Family Business: Season 1 - Upper Bound Clip 10,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:10,00:00:10,ES (Spain)
Casa Ryda,2022-11-23 19:57:16,00:00:05,Autoplayed: user action: None; ,Trailer: Crime Scene: The Texas Killing Fields,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,Not latest view,ES (Spain)
Casa Ryda,2022-11-23 19:56:12,00:00:42,Autoplayed: user action: None; ,Season 3 Trailer: Elite,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:42,00:00:42,ES (Spain)
Casa Ryda,2022-11-23 19:55:50,00:00:10,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip 2: Wednesday,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:10,00:00:10,ES (Spain)
Casa Ryda,2022-11-23 19:55:19,00:00:27,Autoplayed: user action: None; ,Part 4: Main Character Intro Clip: Family Reunion,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:27,00:00:27,ES (Spain)
Casa Ryda,2022-11-23 19:55:11,00:00:05,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip: Romantic Killer,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2022-11-23 19:54:54,00:00:13,Autoplayed: user action: None; ,Chapter 3 Main Character Clip 1: My Little Pony: Make Your Mark,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:13,00:00:13,ES (Spain)
Casa Ryda,2022-11-23 19:54:09,00:00:19,Autoplayed: user action: None; ,Season 1 Cliffhanger Clip: Dubai Bling,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:19,Not latest view,ES (Spain)
Casa Ryda,2022-11-23 19:53:58,00:00:06,Autoplayed: user action: None; ,Season 1 Cliffhanger Clip: The Bastard Son & The Devil Himself,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2022-11-23 19:53:07,00:00:06,Autoplayed: user action: None; ,Season 1 Supporting Character Clip: Wednesday,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2022-11-22 20:34:23,00:14:05,,I Think You Should Leave with Tim Robinson: Season 1: I'm Wearing One of Their Belts Right Now (Episode 5),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:14:10,00:14:10,ES (Spain)
Casa Ryda,2022-11-22 20:19:06,00:15:15,,"I Think You Should Leave with Tim Robinson: Season 1: Oh Crap, A Bunch More Bad Stuff Just Happened (Episode 4)",,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:15:20,00:15:20,ES (Spain)
Casa Ryda,2022-11-22 20:12:13,00:06:50,Autoplayed: user action: User_Interaction; ,I Think You Should Leave with Tim Robinson: Season 1: It's the Cigars You Smoke That Are Gonna Give You Cancer (Episode 3),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:16:36,00:16:36,ES (Spain)
Casa Ryda,2022-11-22 15:42:50,00:00:04,Autoplayed: user action: None; ,Season 4 Part 1 Teaser: Ozark,TEASER_TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,Not latest view,ES (Spain)
Casa Ryda,2022-11-22 15:42:16,00:00:06,Autoplayed: user action: None; ,Down to Earth with Zac Efron: Season 1_hook_05_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:07,Not latest view,ES (Spain)
Casa Ryda,2022-11-22 14:57:45,00:02:14,,Dark (Trailer),TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:02:15,00:02:15,ES (Spain)
Casa Ryda,2022-11-22 14:57:32,00:00:07,Autoplayed: user action: None; ,Season 2 Trailer: One of Us Is Lying,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:07,Not latest view,ES (Spain)
Casa Ryda,2022-11-22 14:56:03,00:01:25,Autoplayed: user action: None; ,Plot Clip: The Wonder,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:01:25,00:01:25,ES (Spain)
Casa Ryda,2022-11-22 14:55:55,00:00:04,Autoplayed: user action: None; ,Plot Clip: Slumberland,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2022-11-22 14:55:29,00:00:04,Autoplayed: user action: None; ,Season 1 High Context Clip: The Hidden Lives of Pets,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,Not latest view,ES (Spain)
Casa Ryda,2022-11-22 14:55:08,00:00:06,Autoplayed: user action: None; ,Behind the Curve_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2022-11-22 14:54:53,00:00:12,Autoplayed: user action: None; ,Trailer: Shiny_Flakes: The Teenage Drug Lord,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:12,00:00:12,ES (Spain)
Casa Ryda,2022-11-22 14:53:47,00:01:01,Autoplayed: user action: None; ,Upper Bound Clip 15: A Trip to Infinity,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:01:01,00:01:01,ES (Spain)
Casa Ryda,2022-11-22 14:53:30,00:00:04,Autoplayed: user action: None; ,Season 1 Informative Clip: Ancient Apocalypse,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,Not latest view,ES (Spain)
Casa Ryda,2022-11-22 14:53:18,00:00:08,Autoplayed: user action: None; ,Sâdhaka: la senda del yoga_hook_03_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:08,00:00:08,ES (Spain)
Casa Ryda,2022-11-22 14:53:07,00:00:04,Autoplayed: user action: None; ,Season 1: Freud (Hook 2),HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2022-11-22 14:52:45,00:00:04,Autoplayed: user action: None; ,Trailer: Breaking Boundaries: The Science Of Our Planet,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2022-11-22 14:52:15,00:00:12,Autoplayed: user action: None; ,Black Holes | The Edge of All We Know_hook_04_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:12,00:00:12,ES (Spain)
Casa Ryda,2022-11-22 14:52:06,00:00:05,Autoplayed: user action: None; ,Surviving Death: Season 1 - Baseline Clip 2,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2022-11-22 14:51:58,00:00:05,Autoplayed: user action: None; ,Season 2 (Trailer): Magical Andes,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2022-11-22 14:51:44,00:00:10,Autoplayed: user action: None; ,Human: The World Within: Season 1_hook_03_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:10,00:00:10,ES (Spain)
Casa Ryda,2022-11-21 21:47:11,00:09:40,,I Think You Should Leave with Tim Robinson: Season 1: It's the Cigars You Smoke That Are Gonna Give You Cancer (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:09:47,Not latest view,ES (Spain)
Casa Ryda,2022-11-21 21:31:55,00:15:15,,I Think You Should Leave with Tim Robinson: Season 1: Thanks For Thinking They Are Cool (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:15:22,00:15:22,ES (Spain)
Casa Ryda,2022-11-21 21:15:32,00:16:23,,I Think You Should Leave with Tim Robinson: Season 1: Has This Ever Happened To You? (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:16:23,00:16:23,ES (Spain)
Casa Ryda,2022-11-21 21:15:05,00:00:11,Autoplayed: user action: None; ,Season 1 Trailer: I Think You Should Leave with Tim Robinson,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:11,Not latest view,ES (Spain)
Casa Ryda,2022-11-21 21:14:45,00:00:12,Autoplayed: user action: None; ,Limited Series Informative Clip: How to Change Your Mind,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,00:00:12,ES (Spain)
Casa Ryda,2022-11-21 19:04:54,00:00:07,Autoplayed: user action: None; ,Limited Series Informative Clip: How to Change Your Mind,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:07,Not latest view,ES (Spain)
Casa Ryda,2022-11-21 18:23:24,00:38:12,Autoplayed: user action: User_Interaction; ,Grass Is Greener,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:38:38,Not latest view,ES (Spain)
Casa Ryda,2022-11-21 18:22:04,00:01:11,Autoplayed: user action: None; ,Grass Is Greener (Celebrity),PROMOTIONAL,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:01:11,00:01:11,ES (Spain)
Casa Ryda,2022-11-21 18:15:22,00:06:20,,Wild Babies: Limited Series: Home Alone (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:06:20,00:06:20,ES (Spain)
Casa Ryda,2022-11-21 18:15:02,00:00:04,Autoplayed: user action: None; ,Season 1 Informative Clip: Wild Babies,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2022-11-21 14:32:44,00:57:29,,Fantastic Fungi,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:57:29,00:57:29,ES (Spain)
Casa Ryda,2022-11-21 14:32:07,00:00:33,Autoplayed: user action: None; ,Fantastic Fungi - CLM 6,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:33,00:00:33,ES (Spain)
Casa Ryda,2022-11-21 14:31:46,00:00:14,Autoplayed: user action: None; ,Grass Is Greener (Celebrity),PROMOTIONAL,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:14,Not latest view,ES (Spain)
Casa Ryda,2022-11-21 14:31:32,00:00:05,Autoplayed: user action: None; ,Season 1 Informative Clip: Wild Babies,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,Not latest view,ES (Spain)
Casa Ryda,2022-11-20 15:57:22,00:02:39,,SpongeBob SquarePants: Season 4: Fear of a Krabby Patty / Shell of a Man (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:02:39,00:02:39,ES (Spain)
Casa Ryda,2022-11-20 15:56:37,00:00:24,Autoplayed: user action: None; ,SpongeBob SquarePants: Season 8_hook_03_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:24,00:00:24,ES (Spain)
Casa Ryda,2022-11-20 15:56:08,00:00:06,Autoplayed: user action: None; ,Season 3 Moment of High Emotion Clip: Lost in Space,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2022-11-20 15:55:11,00:00:51,Autoplayed: user action: None; ,Breaking Bad: Season 1_hook_01_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:51,Not latest view,ES (Spain)
Casa Ryda,2022-11-20 15:54:03,00:00:55,Autoplayed: user action: None; ,The Walking Dead: Season 1: Days Gone Bye (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:55,00:00:55,ES (Spain)
Casa Ryda,2022-11-20 15:53:38,00:00:23,Autoplayed: user action: None; ,The Walking Dead: Season 1_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:23,Not latest view,ES (Spain)
Casa Ryda,2022-11-20 15:53:29,00:00:04,Autoplayed: user action: None; ,Main Character Intro Clip: All Quiet on the Western Front,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,Not latest view,ES (Spain)
Casa Ryda,2022-11-20 15:52:25,00:00:41,Autoplayed: user action: None; ,Vikings: Season 1_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:41,00:00:41,ES (Spain)
Casa Ryda,2022-11-20 15:51:11,00:01:07,Autoplayed: user action: None; ,Atypical (Trailer),TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:01:08,Not latest view,ES (Spain)
Casa Ryda,2022-11-20 15:50:55,00:00:12,Autoplayed: user action: None; ,MINDHUNTER: Season 2 (Trailer),TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:12,00:00:12,ES (Spain)
Casa Ryda,2022-11-20 15:50:41,00:00:06,Autoplayed: user action: None; ,Season 2 Teaser 3: The Witcher,TEASER_TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2022-11-20 15:50:25,00:00:05,Autoplayed: user action: None; ,Season 6 Genre Specific Moment Clip: Peaky Blinders,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2022-11-20 15:49:53,00:00:11,Autoplayed: user action: None; ,Big Mouth: Season 5 - Baseline Clip 3,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:11,00:00:11,ES (Spain)
Casa Ryda,2022-11-20 15:46:24,00:01:29,Autoplayed: user action: None; ,Dark: Season 2 (Trailer),TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:01:29,00:01:29,ES (Spain)
Casa Ryda,2022-11-20 15:45:29,00:00:39,Autoplayed: user action: None; ,Cliffhanger Clip: Stranger Things 4 Volume 2,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:39,00:00:39,ES (Spain)
Casa Ryda,2022-11-20 15:45:00,00:00:26,Autoplayed: user action: None; ,Season 2 Trailer: Down to Earth with Zac Efron,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:26,00:00:26,ES (Spain)
Casa Ryda,2022-11-20 15:44:26,00:00:09,Autoplayed: user action: None; ,Main Character Intro Clip: Café con aroma de mujer,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:09,00:00:09,ES (Spain)
Casa Ryda,2022-11-20 15:44:14,00:00:04,Autoplayed: user action: None; ,Cliffhanger Clip: Stranger Things 4 Volume 2,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,Not latest view,ES (Spain)
Casa Ryda,2022-11-20 15:40:12,00:00:30,Autoplayed: user action: None; ,Part 1 Teaser 3: Lupin,TEASER_TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:30,Not latest view,ES (Spain)
